age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
21,1607653344,1607653271,72.71401596,no,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'I think that is not valid because i had some missing information ', 'q3_insights': 'That I moved the airplanes into the hubs location', 'q5_insights': 'To avoid touching the hubs', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['airplane-1', 'airplane-2']}",1607653192,1607652892,300.1581666,"{'q1': '2', 'q2': '5', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '3', 'q7': '3', 'q8': '1', 'q9': '2', 'q10': '4', 'q11': '5', 'q12': '2', 'q13': '2', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607652854,1607651301,1552.894015,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location4'], ['unload-airplane', 'package1', 'airplane1', 'location4'], ['load-truck', 'package1', 'truck1', 'location4'], ['move-airplane', 'airplane1', 'location4', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['move-airplane', 'airplane2', 'location1', 'location2'], ['unload-truck', 'package1', 'truck1', 'location4'], ['move-airplane', 'airplane1', 'location1', 'location4'], ['load-airplane', 'package1', 'airplane1', 'location4'], ['move-airplane', 'airplane1', 'location4', 'location1'], ['move-airplane', 'airplane1', 'location1', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2'], ['move-airplane', 'airplane1', 'location2', 'location1']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['unload-airplane', 'package1', 'airplane1', 'location4'], ['load-truck', 'package1', 'truck1', 'location4'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck1', 'location4'], ['load-airplane', 'package1', 'airplane1', 'location4'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",viz,I am attentive,1
22,1607576903,1607576832,71.85750556,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'package1 is not at location1', 'q3_insights': 'yes  the package was not at location1', 'q5_insights': 'Move the package from location3 to location1', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607576806,1607576568,238.0575304,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '4', 'q6': '3', 'q7': '4', 'q8': '3', 'q9': '2', 'q10': '4', 'q11': '4', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607576528,1607576441,86.48754621,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
21,1607651685,1607651613,71.39174175,no,FALSE,other,"{'q1_insights': 'user', 'q2_insights': 'It was unnecessary for me to move truck1 to location 3 when I could have directly loaded airplane1 with package1 on location3 and fly to location1', 'q3_insights': 'No', 'q5_insights': 'I did achieve the goal  I think ', 'q_attention_insights': 'No', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['unload-truck', 'load-airplane'], 'q8_insights': ['airplane-1', 'truck-1', 'package-loc']}",1607651605,1607651230,374.958209,"{'q1': '5', 'q2': '4', 'q3': '2', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '2', 'q9': '5', 'q10': '3', 'q11': '2', 'q12': '2', 'q13': '4', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607651194,1607650906,288.4208384,TRUE,"[['move-truck', 'truck1', 'location4', 'location3', 'city2'], ['load-truck', 'package1', 'truck1', 'location3'], ['move-truck', 'truck1', 'location3', 'location3', 'city2'], ['unload-truck', 'package1', 'truck1', 'location3'], ['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,No,1
24,1607641169,1607641100,68.56194663,no,FALSE,other,"{'q1_insights': 'no_errors', 'q2_insights': 'The locations used in the command  move airplane  should both be hubs', 'q3_insights': 'I think Rob s infos were right', 'q5_insights': 'No corrections needed', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607641082,1607640823,258.8688869,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '4', 'q9': '3', 'q10': '4', 'q11': '2', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607640770,1607640521,249.0758131,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
19,1607650930,1607650865,65.1770575,yes,FALSE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'the routes arent well configured ', 'q3_insights': 'yes  THE routes', 'q5_insights': 'move airplane1 to loc1  load cargo in truck and move it to loc2', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607650722,1607650369,353.2177432,"{'q1': '4', 'q2': '3', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '5', 'q7': '3', 'q8': '3', 'q9': '2', 'q10': '2', 'q11': '4', 'q12': '3', 'q13': '4', 'attention_check': '1', 'q14': 'confusing start  routes could be coloured for easy understanding '}",male,1,TRUE,yes,1607650294,1607650111,183.1068888,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
22,1607640517,1607640454,63.31226349,yes,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'locations used for load and unloading of plane had to be hubs  not considered stated', 'q3_insights': 'preconditions about planes landing locations', 'q5_insights': 'make sure package is firstly moved to hub before loading on plane', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['airplane-1', 'airplane-2']}",1607640436,1607640258,177.9830782,"{'q1': '4', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '3', 'q6': '4', 'q7': '3', 'q8': '3', 'q9': '2', 'q10': '3', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,yes,1607640233,1607640021,212.0816307,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
23,1607640946,1607640890,56.35542035,no,FALSE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'Maybe the airplane wasn t at the correct hub location where the package was originally', 'q3_insights': 'Yes I understand what information was omitted by rob  He didn t say where airplane 1 was at the beginning  if at location 3 or 1', 'q5_insights': 'First we have to fly the airplane 3 from location 1 to location 3 to go pick up the package', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-airplane'], 'q8_insights': []}",1607640878,1607640491,387.0854583,"{'q1': '3', 'q2': '3', 'q3': '3', 'q4': '3', 'q5': '3', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '2', 'q12': '3', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607640450,1607640214,236.0743589,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['move-airplane', 'airplane1', 'location1', 'location3'], ['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
28,1607650154,1607650099,54.78373504,no,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'It seems that in the plan I submitted the command to move airplane is  move airplane airplane1 location3 location1   To me it seems that some information  preconditions  was not provided or satisfied  correctly e g  that Location 1 and Location 3  are hubs  as mentioned in the explanation  Required precondition for move airplane  is hub source location   Required precondition for move airplane  is hub destination location ', 'q3_insights': 'I have a hunch  that as explained previously  there should be a check for the preconditions before executing the move airplane command ', 'q5_insights': 'Need to ensure that Location 1 and 3 are indeed hubs so that preconditions cna be satisfied', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['airplane-1', 'airplane-2']}",1607650086,1607649726,359.3994601,"{'q1': '1', 'q2': '4', 'q3': '3', 'q4': '5', 'q5': '4', 'q6': '4', 'q7': '1', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '2', 'q12': '1', 'q13': '2', 'attention_check': '1', 'q14': 'It was somewhat unclear what was wrong in my initial plan as the visualizer showed the precondtiions in green as being present and satisfied '}",male,1,TRUE,no,1607649704,1607649462,241.5829787,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
28,1607651810,1607651757,52.80949402,yes,FALSE,college,"{'q1_insights': 'no_errors', 'q2_insights': 'the highlighted area is required and present and therefore valid', 'q3_insights': 'no', 'q5_insights': 'correct the hub locations', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-airplane', 'move-airplane', 'unload-airplane'], 'q8_insights': ['airplane-1', 'airplane-2']}",1607651726,1607651290,435.9281285,"{'q1': '5', 'q2': '3', 'q3': '3', 'q4': '5', 'q5': '5', 'q6': '4', 'q7': '4', 'q8': '4', 'q9': '3', 'q10': '4', 'q11': '2', 'q12': '3', 'q13': '4', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607651246,1607650971,275.2220592,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
22,1607641931,1607641884,46.74751902,no,FALSE,college,"{'q1_insights': 'no_errors', 'q2_insights': 'i shouldnt have moved the truck at first', 'q3_insights': '', 'q5_insights': 'Not move the truck at first', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607641848,1607641613,234.8747766,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '3', 'q7': '3', 'q8': '3', 'q9': '5', 'q10': '3', 'q11': '1', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ''}",female,0,TRUE,no,1607641588,1607640416,1171.265796,TRUE,"[['move-truck', 'truck2', 'location1', 'location1', 'city1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['move-truck', 'truck2', 'location2', 'location1', 'city1'], ['move-airplane', 'airplane2', 'location1', 'location1'], ['move-airplane', 'airplane2', 'location1', 'location2'], ['move-airplane', 'airplane2', 'location2', 'location3'], ['load-airplane', 'package1', 'airplane2', 'location3'], ['move-airplane', 'airplane2', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane2', 'location2']]","[['move-airplane', 'airplane2', 'location1', 'location1'], ['move-airplane', 'airplane2', 'location1', 'location2'], ['move-airplane', 'airplane2', 'location2', 'location3'], ['load-airplane', 'package1', 'airplane2', 'location3'], ['move-airplane', 'airplane2', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane2', 'location2']]",text,I am attentive,1
23,1607496803,1607496757,45.25670028,yes,TRUE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': ' It says that the package should start in location 3 but package1 was in location 1  I don t know why it would start in 2  it just needed to move from  warehouse ', 'q3_insights': 'no', 'q5_insights': 'start in location3', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['loc-3', 'package-loc']}",1607496721,1607496331,390.2759852,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': ' No  but I found the system very interesting  it is very easy  I was impressed'}",male,0,TRUE,yes,1607496288,1607495889,399.3591871,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-truck', 'package1', 'truck2', 'location3'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
